dap_sample_id,Planctomycetota,Aenigmatarchaeota,Firmicutes_F,Acidobacteriota,Patescibacteria,Atribacterota,Firmicutes_G,Cyanobacteria,Proteobacteria,Thermoproteota,Methanobacteriota_A,Cloacimonadota,KSB1,Myxococcota_A,Omnitrophota,Nitrospirota,Chlamydiota,Actinobacteriota,Myxococcota,Gemmatimonadota,Bdellovibrionota,Firmicutes_A,Altiarchaeota,Firmicutes_D,Firmicutes_E,Desulfobacterota,Iainarchaeota,Firmicutes,Verrucomicrobiota,Elusimicrobiota,Caldisericota,Nitrospinota,Marinisomatota,Spirochaetota,Aquificota,Desulfobacterota_I,Dependentiae,Chloroflexota,Campylobacterota,Riflebacteria,Latescibacterota,Deinococcota,Margulisbacteria,Fibrobacterota,Firmicutes_C,Armatimonadota,Nanoarchaeota,Methanobacteriota,Bacteroidota,Desulfobacterota_D,Dormibacterota,Asgardarchaeota,Fusobacteriota,Thermotogota,Thermoplasmatota,Firmicutes_B,Deferribacterota,Halobacteriota,SAR324,Synergistota,Bdellovibrionota_C,EX4484.52,Bipolaricaulota,Desulfobacterota_B,WOR.3,JAGOBX01,Delongbacteria,Aerophobota,Poribacteria,Desantisbacteria,UBP6,Micrarchaeota,Firmicutes_H,Muirbacteria,Calditrichota,Bdellovibrionota_E,Methylomirabilota,Methanobacteriota_B,Goldbacteria,Eremiobacterota,SZUA.79,UBA10199,CG03,Zixibacteria,Tectomicrobia,UBA9089,SZUA.182,Hydrogenedentota,Chrysiogenota,Eisenbacteria,AABM5.125.24,Desulfobacterota_E,CSSED10.310,CLD3,Desulfobacterota_C,JAHJDO01,Huberarchaeota,CSP1.3,Wallbacteria,Firestonebacteria,Sumerlaeota,DTU030,QNDG01,JACRDZ01,Dictyoglomota,Hydrothermarchaeota,SM23.31,Ratteibacteria,Krumholzibacteriota,UBP15,UBP17,Desulfobacterota_G,Aureabacteria,JAAXHH01,Thermodesulfobiota,UBA8248,UBA2233,RBG.13.61.14,UBP7,OLB16,RBG.13.66.14,Edwardsbacteria,TA06,BMS3Abin14,Abyssubacteria,JAFGND01,HKB111,FCPU426,CAIJMQ01,FEN.1099,T1Sed10.126,Schekmanbacteria,UBA3054,UBP14,Nanohaloarchaeota,Mcinerneyibacteriota,UBP18,RUG730,Calescibacterota,Fermentibacterota,JAFGBW01,DUMJ01,JdFR.76,Lindowbacteria,Coprothermobacterota,T1SED10.198M,Undinarchaeota,SpSt.1190,UBA8481,X4572.55,Thermosulfidibacterota,UBA6262,JADJOY01,CG2.30.70.394,BS750m.G25,UBA1439,Hadarchaeota,Nitrospinota_B,JAFGOL01,JAGOEH01,UBA6266,JACPWU01,B1Sed10.29,JACIXR01,JACPQY01,Nitrospirota_A,UBP4,NPL.UPA2,CG2.30.53.67,VGIX01,PUNC01,Gemmatimonadota_A,UBP13,SLNR01
22258832,2.9402717715815948e-5,2.261747516601227e-6,1.266578609296687e-5,6.106718294823313e-6,1.5108473410896194e-4,9.725514321385275e-6,7.011417301463803e-6,0.0017695912569887999,0.007968136500986121,6.58168527330957e-5,3.618796026561963e-6,5.880543543163189e-6,2.1260426656051533e-5,0,1.4927533609568097e-5,1.7415455877829445e-5,1.0856388079685889e-5,0.0029529375576745616,3.958058154052147e-5,5.428194039842944e-6,2.4200698427633126e-5,0.06640083594188213,0,8.36846581142454e-6,0,6.626920223641594e-5,6.106718294823313e-6,0.010764108781008558,8.662492988582698e-5,1.628458211952883e-5,0,7.237592053123926e-6,1.8320154884469935e-5,0.004172019469122623,4.975844536522699e-6,3.6866484520599995e-5,1.1761087086326379e-5,9.227929867733005e-5,0.010055050934554074,9.951689073045397e-6,7.011417301463803e-6,0,6.106718294823313e-6,6.332893046483435e-6,0.012952349503320245,1.3118135596287115e-5,3.2342989487397545e-5,1.1240885157508097e-4,0.7789322742323629,0,0,1.7415455877829445e-5,0.1028835019089149,1.424900935458773e-5,7.011417301463803e-6,3.121211572909693e-5,6.5590677981435576e-6,2.1712776159371777e-5,0,1.0856388079685889e-5,2.261747516601227e-6,0,2.2165125662692022e-5,0,7.011417301463803e-6,4.975844536522699e-6,0,0,2.9402717715815947e-6,0,0,0,0,0,0,0,0,0,0,4.749669784862576e-6,0,1.424900935458773e-5,0,0,0,4.975844536522699e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.261747516601227e-6,0,0,2.4879222682613493e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4879222682613493e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21821199,7.627700217684646e-5,0,1.3224495733447064e-5,3.282508762409182e-5,1.1169975860572253e-4,4.959185900042649e-6,1.8419833343015553e-5,2.4016628858777972e-4,0.031316314351931225,2.9991267109781733e-5,4.959185900042649e-6,5.9037927381460105e-6,0,2.833820514310085e-6,1.5349861119179626e-5,2.5740536338316608e-5,4.959185900042649e-6,0.003562348538197303,3.140817736693678e-5,5.9037927381460105e-6,2.786590172404917e-5,0.026728358939263196,0,1.0390675219136978e-5,0,6.045483763861515e-5,0,0.008174391425236967,7.887467098163071e-5,9.682220090559457e-6,2.833820514310085e-6,3.0699722238359258e-6,1.629446795728299e-5,1.636531347014074e-4,6.848399576249372e-6,1.2988344023921223e-5,6.1399444476718516e-6,6.446941670055444e-5,0.0066396414650285295,0,0,9.446068381033618e-6,4.2507307714651275e-6,1.582216453823131e-5,0.020737190068592627,6.376096157197692e-6,3.920118378128951e-5,7.084551285775213e-5,0.8149012201014224,0,2.833820514310085e-6,2.172595727637732e-5,0.08649198052409621,1.2988344023921223e-5,1.2043737185817862e-5,5.077261754805569e-5,6.376096157197692e-6,4.8411100452797286e-5,0,6.612247866723532e-6,0,0,4.486882480990968e-6,6.1399444476718516e-6,8.029158123878575e-6,0,0,0,7.5568547048268935e-6,0,0,0,0,0,0,0,0,0,0,2.5976688047842446e-6,0,0,0,2.3615170952584044e-6,0,0,0,6.848399576249372e-6,0,0,0,0,0,3.5422756428876066e-6,0,0,0,0,2.3615170952584044e-6,0,3.306123933361766e-6,2.5976688047842446e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833820514310085e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21817365,1.4612816564189607e-4,1.661658070844303e-5,1.2926722345244654e-4,5.522569470747243e-5,5.952645677318709e-4,2.1015087366560304e-5,1.1484989607306212e-5,0.001250886421272351,0.03180022569226386,9.334608574448879e-5,2.5413594024677577e-5,2.1992533290586366e-5,6.719940727679167e-5,3.176699253084697e-6,7.721822799805879e-5,5.180463397338121e-5,3.372188437889909e-5,0.006346800746182218,1.563913478441697e-4,6.59775998717591e-6,1.6665453004644334e-4,0.08304991474227928,8.797013316234546e-6,3.0056462163801365e-5,0,3.5236925561139484e-4,1.2218074050325757e-5,0.018094478945570435,1.0678596719984712e-4,2.981210068279485e-5,4.398506658117273e-6,2.7124124391723182e-5,6.866557616283076e-5,7.582536755632166e-4,1.0898522052890577e-4,6.28009006186744e-5,1.7349665151462578e-5,2.6122242319596474e-4,0.0060015179735200125,1.9060195518508183e-5,4.154145177110758e-6,1.0507543683280152e-5,1.417296589837788e-5,2.639103994870364e-5,0.01729957104785624,3.9097836961042425e-5,1.353762604776094e-4,1.4588380416088954e-4,0.590689876445948,5.620314063149849e-6,3.176699253084697e-6,1.1142883533897092e-4,0.24054528775763642,1.2193637902225106e-4,4.251889769513364e-5,1.932899314761535e-4,1.1729351088312728e-5,7.74625894790653e-5,2.5169232543671062e-5,4.374070510016621e-5,0,1.0507543683280152e-5,3.8853475480035914e-5,9.285736278247577e-6,2.370306365763197e-5,0,2.174817180957985e-5,0,1.0018820721267123e-5,0,6.353398506169394e-6,0,4.398506658117273e-6,1.319551997435182e-5,0,2.6146678467697124e-5,0,8.308290354221515e-6,2.4436148100651516e-6,1.881583403750167e-5,0,3.421060734091212e-6,9.04137479724106e-6,1.3684242936364849e-5,0,0,0,3.909783696104243e-6,0,0,4.6428681391237886e-6,0,0,1.661658070844303e-5,0,9.04137479724106e-6,2.0037641442534245e-5,0,0,0,5.864675544156364e-6,3.176699253084697e-6,0,0,0,0,0,0,0,0,0,0,5.620314063149849e-6,0,0,0,0,0,0,0,0,0,5.547005618847894e-5,0,4.887229620130303e-6,3.176699253084697e-6,0,0,0,0,0,2.6879762910716666e-6,0,0,0,0,0,0,5.620314063149849e-6,0,0,2.6879762910716666e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17731202,4.942682289255514e-5,4.176914610638462e-6,2.1348674676596586e-5,4.571400990532095e-5,2.1139828946064663e-4,4.176914610638462e-6,1.8332014124468806e-5,7.144844492308792e-4,0.046002217013455,3.736018068404402e-5,5.3371686691491465e-6,9.746134091489746e-6,5.3371686691491465e-6,2.320508117021368e-6,2.831019902766069e-5,3.921658717766112e-5,1.740381087766026e-5,0.009720144400579106,2.4365335228724362e-5,3.7128129872341886e-6,5.429988993830001e-5,0.12103723928221115,0,1.1370489773404702e-5,5.80127029255342e-6,9.746134091489745e-5,7.889727597872652e-6,0.032765806663153416,8.725110520000343e-5,1.299484545531966e-5,2.5525589287235046e-6,0,2.7846097404256414e-5,1.6104326332128295e-4,3.4111469320214106e-5,2.227687792340513e-5,1.0210235714894019e-5,8.307419058936497e-5,0.010831667788632341,5.569219480851283e-6,6.033321104255556e-6,6.49742272765983e-6,9.282032468085471e-6,1.717176006595812e-5,0.023661061015208377,8.817930844681199e-6,5.2211432632980776e-5,1.229869302021325e-4,0.6990491253888882,0,0,4.4321705035108126e-5,0.054581831674518105,2.0420471429788037e-5,1.670765844255385e-5,7.286395487447095e-5,6.265371915957694e-6,3.1094808768086333e-5,3.944863798936326e-6,8.121778409574788e-6,0,0,4.873067045744873e-6,0,8.58588003297906e-6,0,5.3371686691491465e-6,0,3.248711363829915e-6,0,7.193575162766241e-6,0,2.320508117021368e-6,2.320508117021368e-6,0,0,3.248711363829915e-6,0,0,9.049981656383335e-6,0,0,0,2.320508117021368e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7846097404256414e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9615243510641036e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25111251,6.172180782949045e-5,0,1.1304360408331586e-5,3.300873239232823e-5,1.2208709240998111e-4,5.878267412332424e-6,1.198262203283148e-5,3.0205251011061995e-4,0.04306147401624934,3.64000405148277e-5,0,4.06956974699937e-6,4.06956974699937e-6,2.939133706166212e-6,1.0400011575665059e-5,1.0400011575665059e-5,5.652180204165793e-6,0.007407973462787854,3.70783021393276e-5,6.55652903683232e-6,1.6956540612497377e-5,0.09630795067319727,0,7.460877869498846e-6,2.7130464979995803e-6,5.697397645799119e-5,0,0.012049317759240636,8.387835422982036e-5,1.740871502883064e-5,3.6173953306661072e-6,4.295656955166002e-6,1.1078273200164953e-5,1.4740885972464387e-4,2.7130464979995803e-6,1.627827898799748e-5,2.4869592898329486e-6,7.099138336432235e-5,7.732182519298804e-5,0,5.200005787832529e-6,7.008703453165582e-6,4.295656955166002e-6,4.2052220718993494e-5,0.04475848460074808,9.2695755348319e-6,1.8991325485997063e-5,1.627827898799748e-5,0.7699228047836436,0,4.295656955166002e-6,1.582610457166422e-5,0.02506674094385079,9.721749951165163e-6,1.2434796449164744e-5,2.4869592898329488e-05,0,2.9617424269828753e-5,0,8.591313910332005e-6,0,0,4.521744163332634e-6,0,3.3913081224994755e-6,0,0,0,0,0,3.1652209143328438e-6,0,0,0,0,0,2.939133706166212e-6,0,0,1.0400011575665059e-5,0,0,0,0,0,0,0,2.939133706166212e-6,0,0,0,0,0,0,2.260872081666317e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24759608,1.0162954358346769e-4,3.995264612617895e-6,3.920353401131309e-5,1.0237865569833355e-4,2.9490046921885833e-4,1.9726619024800854e-5,1.2235497876142302e-5,4.8043056966730184e-4,0.011985294429777107,5.818104092124809e-5,5.493488842349605e-6,1.7728986718491907e-5,3.096330074778868e-5,9.239049416678881e-6,3.4958565360406575e-5,3.52082693986952e-5,2.17242513311098e-5,0.11674537754126921,8.290174071182132e-5,2.222365940768704e-5,6.142719341900013e-5,0.27568174820793656,8.989345378390263e-6,2.2723067484264276e-5,5.992896918926842e-6,1.520697593177686e-4,5.992896918926842e-6,0.016836794189686675,1.6080940065787026e-4,2.4470995752284604e-5,1.2485201914430922e-5,9.4887534549675e-6,4.969110361943506e-5,2.6493598462422416e-4,1.9726619024800854e-5,3.5957381513561053e-5,2.4470995752284604e-5,1.7004845007454914e-4,2.6743302500711034e-4,5.493488842349605e-6,1.4233130182451249e-5,1.9227210948223618e-5,1.3234314029296775e-5,1.697987460362605e-5,0.03236164336220495,1.9227210948223618e-5,8.989345378390263e-5,7.591002763974e-5,0.37912888748610707,6.7420090337926975e-6,1.0487569608121973e-5,6.667097822306112e-5,0.16388850115400722,3.970294208789033e-5,1.7479282680203287e-5,9.189108609021157e-5,8.739641340101644e-6,5.01905116960123e-5,7.491121148658552e-6,1.3484018067585395e-5,2.4970403828861842e-6,0,1.573135441218296e-5,1.0487569608121973e-5,9.4887534549675e-6,0,9.239049416678881e-6,0,8.739641340101644e-6,0,9.239049416678881e-6,3.2461524977520394e-6,3.2461524977520394e-6,3.2461524977520394e-6,0,3.995264612617895e-6,4.244968650906513e-6,3.4958565360406577e-6,0,1.573135441218296e-5,0,2.996448459463421e-6,0,3.995264612617895e-6,0,0,0,1.3733722105874013e-5,0,0,3.2461524977520394e-6,0,0,3.745560574329276e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.494672689195132e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24801175,3.733143729680917e-5,0,1.4589297334385193e-5,1.4374748844173646e-5,7.187374422086824e-5,0,3.861872823807845e-6,0.0017123115003783564,0.04108496313306018,9.225585079096519e-6,0,2.3600333923270164e-6,2.0596655060308508e-5,0,5.578260745500221e-6,7.08010017698105e-6,3.6473243335962984e-6,0.007386260872512927,1.630568525607757e-5,2.7891303727501105e-6,1.8451170158193037e-5,0.038802167197209324,0,0,0,1.759297619734685e-5,0,0.004939335341650234,3.561504937511679e-5,3.861872823807845e-6,0,1.3731103373539005e-5,7.08010017698105e-6,5.3422574062675195e-5,3.6473243335962984e-6,5.3208025572463644e-5,3.0036788629616576e-6,3.540050088490525e-5,6.75827744166373e-5,0,2.1454849021154698e-6,6.221906216134861e-6,9.225585079096519e-6,5.0204346709501985e-5,0.03273001582724212,4.720066784654033e-6,1.0941973000788895e-5,6.627402862634685e-4,0.8057984304061553,0,0,6.4364547063464085e-6,0.06619786391232176,6.6510031965579555e-6,0,2.402943090369326e-5,2.7891303727501105e-6,4.93461527486558e-6,0,2.7033109766654916e-5,0,0,0,0,4.93461527486558e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4327758433847513e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25121733,9.608722573986554e-5,6.828533808924455e-6,2.1461106256619714e-5,5.2921137019164525e-5,2.4412008366904927e-4,2.2680487293927655e-5,5.853028979078104e-5,4.553168793307842e-4,0.03529303311521858,4.682423183262483e-5,0,8.535667261155569e-6,7.31628622384763e-6,6.3407813940012794e-06,3.243553559239116e-5,2.9996773517775283e-5,1.58519534850032e-5,0.01480767556465268,5.877416599824263e-5,1.0242800713386682e-5,4.292221251323943e-5,0.04876890071092353,0,2.3168239708850828e-5,1.7559086937234314e-5,1.5339813449333865e-4,5.609152771616517e-6,0.09782118557491742,1.8290715559619075e-4,2.511924936854353e-5,0,8.535667261155569e-6,2.9509021102852106e-5,2.789943813360563e-4,2.219273487900448e-5,3.463042145954545e-5,7.072410016386042e-6,2.665566947555153e-4,2.9557796344344427e-4,3.902019319385403e-6,0,1.146218175069462e-5,1.0974429335771445e-5,2.3899868331235592e-5,0.03516231546801917,1.5364201070080024e-5,3.95079456087772e-5,1.146218175069462e-4,0.7345317247583858,0,9.023419676078743e-6,3.438654525208386e-5,0.030304057539176883,2.7801887650620993e-05,2.1461106256619714e-5,2.5777715128689815e-4,7.072410016386042e-6,6.243230911016645e-5,2.926514489539052e-6,1.560807727754161e-5,1.7071334522311137e-5,0,9.998924505925094e-6,2.4387620746158765e-6,1.0242800713386682e-5,0,0,0,5.121400356693341e-6,0,4.389771734308578e-6,0,0,0,3.658143111923815e-6,0,2.6826382820774642e-6,2.926514489539052e-6,0,1.2193810373079384e-5,0,0,0,0,0,0,0,0,0,0,5.121400356693341e-6,0,0,0,5.3652765641549285e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.658143111923815e-6,0,0,0,0,0,0
25002198,7.297936636246202e-5,2.556602006328287e-6,2.440392824222456e-5,4.555399938548585e-5,1.678060589608203e-4,5.345622376868237e-6,1.603686713060471e-5,2.440392824222456e-4,0.04571041694460029,3.9975958644405946e-5,2.7890203705399495e-6,7.204969290561537e-6,5.345622376868237e-6,8.134642747408186e-6,2.5798438427494534e-5,2.2776999692742924e-5,1.1620918210583124e-5,0.00897111644020596,3.951112191598262e-5,5.345622376868237e-6,3.648968318123101e-5,0.1354999063353992,2.7890203705399495e-6,7.902224383196524e-6,5.345622376868237e-6,1.0319375370997814e-4,0,0.01646451692075417,1.0133440679628484e-4,1.0923663117948136e-5,0,5.810459105291562e-6,2.8819877162246148e-5,2.1963535418002104e-4,1.2318173303218111e-5,2.8819877162246148e-5,6.972550926349875e-6,9.041074367833671e-5,0.025857240273640086,3.2538570989632746e-6,4.415948920021587e-6,5.578040741079899e-6,0,9.2967345684665e-6,0.011500990334649906,8.59947947583151e-6,3.184131589699776e-5,5.2294131947624055e-5,0.7079286735930438,0,5.113204012656574e-6,2.649569352012952e-5,0.04630749972226005,2.626327515591786e-5,2.7192948612764508e-5,5.4385897225529016e-5,5.578040741079899e-6,2.4171509878012898e-5,3.0214387347516122e-6,1.0923663117948136e-5,2.7890203705399495e-6,0,8.367061111619849e-6,3.7186938273865996e-6,8.59947947583151e-6,0,5.578040741079899e-6,0,0,0,2.7890203705399495e-6,0,3.7186938273865996e-6,0,2.7890203705399495e-6,0,3.951112191598262e-6,0,0,4.880785648444912e-6,0,0,0,2.556602006328287e-6,0,0,0,0,0,0,3.4862754631749373e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25170839,3.85862275434325e-5,0,2.3555545884072165e-5,3.881056607566176e-5,1.267512707095312e-4,3.1407394512096224e-6,1.4806343127131075e-5,4.515934653774978e-4,0.034401865240292366,1.7947082578340697e-5,0,5.832801837960727e-6,0,6.281478902419245e-6,1.772274404611144e-5,1.5479358723818854e-5,1.2787296337067747e-5,0.008082692977687963,2.0414806432862543e-5,6.730155966877762e-6,2.4901577077447718e-5,0.03883524331420698,0,4.935447709043692e-6,4.711109176814433e-6,4.4867706445851744e-5,0,0.004664222423578518,4.711109176814433e-5,1.1665603675921454e-5,0,6.057140370189986e-6,1.7947082578340697e-5,1.4110893677220373e-4,6.057140370189986e-6,1.749840551388218e-5,3.8137550478973983e-6,6.57311899431728e-5,0.05039473486438399,0,3.365077983438881e-6,9.422218353628866e-6,6.057140370189986e-6,1.6376712852735886e-5,0.07541094893180086,5.608463305731468e-6,2.5350254141906236e-5,3.9034904607891015e-5,0.7398868750517381,2.467723854521846e-6,2.467723854521846e-6,1.9517452303945508e-5,0.04687396593957801,7.403171563565538e-6,8.300525692482573e-6,2.0414806432862543e-5,0,2.82666550608866e-5,3.1407394512096224e-6,5.608463305731468e-6,0,3.365077983438881e-6,4.262432112355916e-6,2.9164009189803634e-6,4.935447709043692e-6,0,0,0,7.851848628024055e-6,0,0,0,2.6920623867511045e-6,0,0,0,6.281478902419245e-6,0,0,3.1407394512096224e-6,0,0,0,0,0,0,0,2.6920623867511045e-6,0,0,0,0,0,0,4.038093580126657e-6,0,0,0,4.038093580126657e-6,0,3.5894165156681398e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25190780,1.4396587743085187e-4,6.90611220147998e-6,4.356163080933526e-5,7.888905091690593e-5,3.336183432714944e-4,1.2218506202618426e-5,3.0811885206602985e-5,5.224739500119662e-4,0.07227697972338895,5.9764432512807516e-5,7.171731901536902e-6,1.4874703203187649e-5,9.827928902106126e-6,6.640492501423057e-6,3.6124279207741435e-5,3.771799740808297e-5,2.7093209405806073e-5,0.014691425610148372,7.14516993153121e-5,2.178081540466763e-5,7.915467061696285e-5,0.13822344513532128,3.984295500853835e-6,2.4702632105293775e-5,1.035916830221997e-5,1.7902767783836563e-4,3.984295500853835e-6,0.03646161622681372,1.9469924014172405e-4,2.310891390495224e-5,4.5155349009676794e-6,1.7796519903813794e-5,4.701468691007525e-5,6.021598600290429e-4,2.9749406406375298e-5,3.559303980762759e-5,1.4874703203187649e-5,1.6760603073591798e-4,0.0021634724569636323,3.984295500853835e-6,3.7186758007969123e-6,8.234210701764592e-6,1.381222440295996e-5,3.107750490665991e-5,0.016296565457592355,1.753090020375687e-5,7.543599481616594e-5,9.801366932100433e-5,0.6344339816844592,4.249915200910757e-6,4.5155349009676794e-6,6.268624921343366e-5,0.0812496131913118,4.382725050939218e-5,4.435848990950603e-5,1.6123115793455185e-4,5.275207243130477e-4,4.7811546010246016e-5,8.499830401821514e-6,2.5499491205464542e-5,5.578013701195368e-6,0,8.499830401821514e-6,1.035916830221997e-5,8.765450101878435e-6,0,7.171731901536902e-6,0,4.781154601024601e-6,0,7.4373516015938245e-6,0,4.5155349009676794e-6,0,3.7186758007969123e-6,3.45305610073999e-6,9.031069801935359e-6,5.046774301081524e-6,0,1.2749745602732271e-5,0,0,0,5.046774301081524e-6,0,0,0,5.046774301081524e-6,0,0,7.96859100170767e-6,0,0,5.578013701195368e-6,0,0,0,0,0,0,0,0,0,0,0,2.921816700626145e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25203548,7.207168093085351e-5,0,2.5832921779432436e-5,3.929209110989303e-5,7.163751417825801e-5,2.6050005155730185e-6,4.558750902252783e-6,4.1462924872870546e-4,0.04687025469307124,1.4327502835651603e-5,0,3.0391672681685218e-6,7.771584871459506e-5,8.466251675612312e-6,7.597918170421304e-6,9.76875193339882e-6,2.8220838918707704e-6,0.00259327801325294,8.29258497457411e-5,5.644167783741541e-6,8.683335051910063e-6,0.16251686466479612,0,3.907500773359528e-6,3.0391672681685218e-6,5.8395428224095167e-5,0,0.00805401034402288,9.703626920509494e-5,6.0783345363370435e-6,0,4.3416675259550315e-6,7.380834794123553e-6,1.2178377410303862e-4,3.473334020764025e-6,5.796126147149967e-5,2.6050005155730185e-6,5.210001031146037e-5,3.603584046542676e-5,3.256250644466273e-6,0,6.94666804152805e-6,3.256250644466273e-6,1.4544586211949354e-5,0.0012642935835581052,3.473334020764025e-6,8.032084923016807e-6,1.1722502320078584e-5,0.7771860567347404,3.0391672681685218e-6,2.8220838918707704e-6,6.512501288932546e-6,4.276542513065706e-5,2.1708337629775157e-6,2.387917139275267e-6,4.5370425646230076e-5,0,1.1288335567483081e-5,0,9.117501804505566e-6,2.6050005155730185e-6,0,0,3.907500773359528e-6,6.729584665230299e-6,0,0,0,0,0,0,0,0,0,1.4544586211949354e-5,0,2.6050005155730185e-6,0,0,2.387917139275267e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25170746,8.477160982877953e-5,6.363552480444576e-6,3.9317663539889704e-5,3.431772944811182e-5,1.327255231635583e-4,4.318124897444533e-6,6.8180919433334744e-6,3.9249482620456365e-4,0.155799082648456,2.4772400727444957e-5,4.318124897444533e-6,5.45447355466678e-6,3.6135887299667414e-5,4.772664360333432e-6,1.0227137915000211e-5,1.3408914155222499e-5,7.272631406222373e-6,0.0074414928166855986,5.9317399907001226e-5,1.318164442377805e-5,3.227230186511178e-5,0.23454349919932874,0,4.545394628888983e-6,0,5.090841984355661e-5,4.772664360333432e-6,0.025192167921422853,1.0977128028766893e-4,1.0454407646444661e-5,0,7.499901137666822e-6,1.8181578515555933e-5,1.4090723349555846e-4,4.090855166000084e-6,5.4317465815223344e-5,6.590822211889025e-6,8.545341902311288e-5,0.009560783062405086,0,6.590822211889025e-6,9.090789257777966e-6,4.090855166000084e-6,1.2499835229444702e-5,0.00582128690121812,8.8635195263335165e-06,3.1363222939333984e-5,2.45905849422894e-4,0.42741936583563217,0,2.72723677733339e-6,3.954493327133415e-5,0.13225371120107962,3.249957159655623e-5,1.9317927172778178e-5,5.477200527811224e-5,2.954506508777839e-6,3.159049267077843e-5,0,8.8635195263335165e-06,9.545328720666865e-6,0,0,2.954506508777839e-6,5.681743286111229e-6,0,0,0,0,0,3.6363157031111863e-6,0,0,0,4.9999340917778815e-6,0,0,0,0,7.499901137666822e-6,0,0,0,0,0,0,0,6.590822211889025e-6,0,0,0,0,0,0,4.318124897444533e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.954506508777839e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
